Sheet_ID	Sheet_Label	FOODON_ID	FOODON_Label	Mapping_Type	Curation Notes	created	contributor	see_also	exact_syn	broad_syn	narrow_syn	database_cross_reference	comment	editor_note	imported_from	definition_source	image	image_rights_holder	image_license
FOODON:02010001-turtle	turtle substance	FOODON:02021592	turtle substance	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010002-turtle	turtle egg	FOODON:02021593	turtle egg	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010020-turtle	turtle carcass	FOODON:02021594	turtle carcass	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010021-turtle	turtle carcass (raw)	FOODON:02021595	turtle carcass (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004332-turtle	piece of turtle	FOODON:02021596	piece of turtle	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010107-turtle	piece of turtle meat	FOODON:02021597	piece of turtle meat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004335-turtle	piece(s) of turtle	FOODON:02021598	piece(s) of turtle	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004242-beaver	beaver food product	FOODON:02021599	beaver food product	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:03420164-beaver	beaver material	FOODON:02021600	beaver material	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010020-beaver	beaver carcass	FOODON:02021601	beaver carcass	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010021-beaver	beaver carcass (raw)	FOODON:02021602	beaver carcass (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004332-beaver	piece of beaver	FOODON:02021603	piece of beaver	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010027-beaver	piece of beaver (raw)	FOODON:02021604	piece of beaver (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010107-beaver	piece of beaver meat	FOODON:02021605	piece of beaver meat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010108-beaver	piece of beaver meat (raw)	FOODON:02021606	piece of beaver meat (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004335-beaver	piece(s) of beaver	FOODON:02021607	piece(s) of beaver	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004242-muskrat	muskrat food product	FOODON:02021608	muskrat food product	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:03420164-muskrat	muskrat material	FOODON:02021609	muskrat material	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00003004-muskrat	muskrat	FOODON:02021610	muskrat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010020-muskrat	muskrat carcass	FOODON:02021611	muskrat carcass	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010021-muskrat	muskrat carcass (raw)	FOODON:02021612	muskrat carcass (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004332-muskrat	piece of muskrat	FOODON:02021613	piece of muskrat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010027-muskrat	piece of muskrat (raw)	FOODON:02021614	piece of muskrat (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010107-muskrat	piece of muskrat meat	FOODON:02021615	piece of muskrat meat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010108-muskrat	piece of muskrat meat (raw)	FOODON:02021616	piece of muskrat meat (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004335-muskrat	piece(s) of muskrat	FOODON:02021617	piece(s) of muskrat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004242-squirrel	squirrel food product	FOODON:02021618	squirrel food product	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:03420164-squirrel	squirrel material	FOODON:02021619	squirrel material	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010020-squirrel	squirrel carcass	FOODON:02021620	squirrel carcass	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010021-squirrel	squirrel carcass (raw)	FOODON:02021621	squirrel carcass (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004332-squirrel	piece of squirrel	FOODON:02021622	piece of squirrel	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010027-squirrel	piece of squirrel (raw)	FOODON:02021623	piece of squirrel (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010107-squirrel	piece of squirrel meat	FOODON:02021624	piece of squirrel meat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010108-squirrel	piece of squirrel meat (raw)	FOODON:02021625	piece of squirrel meat (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004335-squirrel	piece(s) of squirrel	FOODON:02021626	piece(s) of squirrel	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004242-nutria	nutria food product	FOODON:02021627	nutria food product	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:03420164-nutria	nutria material	FOODON:02021628	nutria material	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00003004-nutria	nutria	FOODON:02021629	nutria	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010020-nutria	nutria carcass	FOODON:02021630	nutria carcass	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010021-nutria	nutria carcass (raw)	FOODON:02021631	nutria carcass (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004332-nutria	piece of nutria	FOODON:02021632	piece of nutria	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010027-nutria	piece of nutria (raw)	FOODON:02021633	piece of nutria (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010107-nutria	piece of nutria meat	FOODON:02021634	piece of nutria meat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004335-nutria	piece(s) of nutria	FOODON:02021635	piece(s) of nutria	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:03420164-wild boar	wild boar material	FOODON:02021636	wild boar material	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010019-wild boar	live wild boar	FOODON:02021637	live wild boar	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010020-wild boar	wild boar carcass	FOODON:02021638	wild boar carcass	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010021-wild boar	wild boar carcass (raw)	FOODON:02021639	wild boar carcass (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004332-wild boar	piece of wild boar	FOODON:02021640	piece of wild boar	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010027-wild boar	piece of wild boar (raw)	FOODON:02021641	piece of wild boar (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004436-wild boar	wild boar organ	FOODON:02021642	wild boar organ	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010074-wild boar	piece of wild boar organ	FOODON:02021643	piece of wild boar organ	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010107-wild boar	piece of wild boar meat	FOODON:02021644	piece of wild boar meat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004335-wild boar	piece(s) of wild boar	FOODON:02021645	piece(s) of wild boar	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010216-wild boar	piece(s) of wild boar meat	FOODON:02021646	piece(s) of wild boar meat	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010222-wild boar	piece(s) of wild boar meat (boneless)	FOODON:02021647	piece(s) of wild boar meat (boneless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010241-wild boar	piece(s) of wild boar organ	FOODON:02021648	piece(s) of wild boar organ	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:03420164-pig	pig material	FOODON:02021649	pig material	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010001-pig	pig substance	FOODON:02021650	pig substance	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00003004-pig	pig	FOODON:02021651	pig	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010019-pig	live pig	FOODON:02021652	live pig	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010021-pig	pig carcass (raw)	FOODON:02021653	pig carcass (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010022-pig	pork processed carcass	FOODON:02021654	pork processed carcass	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010023-pig	pork processed carcass (raw)	FOODON:02021655	pork processed carcass (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010024-pig	pork carcass (raw, skinless)	FOODON:02021656	pork carcass (raw, skinless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010025-pig	pork carcass (butchered)	FOODON:02021657	pork carcass (butchered)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010026-pig	pork carcass (gutted)	FOODON:02021658	pork carcass (gutted)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010027-pig	piece of pork (raw)	FOODON:02021659	piece of pork (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010028-pig	piece of pork (with skin)	FOODON:02021660	piece of pork (with skin)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010029-pig	piece of pork (skinless)	FOODON:02021661	piece of pork (skinless)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010030-pig	piece of pork (with skin, raw)	FOODON:02021662	piece of pork (with skin, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010031-pig	piece of pork (skinless, raw)	FOODON:02021663	piece of pork (skinless, raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:00004436-pig	pork organ	FOODON:02021664	pork organ	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010043-pig	pork brain	FOODON:02021665	pork brain	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010044-pig	pork kidney	FOODON:02021666	pork kidney	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010045-pig	pork liver	FOODON:02021667	pork liver	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010046-pig	pork spleen	FOODON:02021668	pork spleen	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010047-pig	pork lung	FOODON:02021669	pork lung	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010049-pig	pork tongue	FOODON:02021670	pork tongue	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010051-pig	pork thymus	FOODON:02021671	pork thymus	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010052-pig	pork pancreas	FOODON:02021672	pork pancreas	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010055-pig	pork stomach	FOODON:02021673	pork stomach	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010057-pig	pork small intestine	FOODON:02021674	pork small intestine	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010058-pig	pork organ (raw)	FOODON:02021675	pork organ (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010059-pig	pork heart (raw)	FOODON:02021676	pork heart (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010060-pig	pork brain (raw)	FOODON:02021677	pork brain (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010061-pig	pork kidney (raw)	FOODON:02021678	pork kidney (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010063-pig	pork spleen (raw)	FOODON:02021679	pork spleen (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010064-pig	pork lung (raw)	FOODON:02021680	pork lung (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010066-pig	pork tongue (raw)	FOODON:02021681	pork tongue (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010067-pig	pork thymus (raw)	FOODON:02021682	pork thymus (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010068-pig	pork pancreas (raw)	FOODON:02021683	pork pancreas (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010071-pig	pork stomach (raw)	FOODON:02021684	pork stomach (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010072-pig	pork ear (raw)	FOODON:02021685	pork ear (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010073-pig	pork small intestine (raw)	FOODON:02021686	pork small intestine (raw)	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010074-pig	piece of pork organ	FOODON:02021687	piece of pork organ	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
FOODON:02010076-pig	piece of pork heart	FOODON:02021688	piece of pork heart	Exact String Match		2024-02-12T14:11:19Z	https://orcid.org/0000-0001-5275-8866|https://orcid.org/0000-0002-8844-9165|https://orcid.org/0000-0002-3410-4655|https://orcid.org/0000-0002-3410-4655												
